index	link	name	rating	review	price	categories	neighborhood	road	city	postcode	phone	feedback
62	http://www.yelp.com//biz/mendocino-farms-los-angeles-2	Mendocino Farms	stars_4_half	515	$$	sandwiches, salad	Downtown	444 S Flower St	Los Angeles	90071	(213) 627-3262	'Oh Kurobuta Pork Belly Banh Mi, how I love you. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I liked the Chicken MBT better but the Steak BLT was good too. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Highly recommend the Sophisticated Chicken Salad.'
63	http://www.yelp.com//biz/ignatius-cafe-los-angeles	Ignatius Cafe	stars_5	62	$	coffee, cafes	Adams Normandie	1451 Dana St	Los Angeles	90007		"Bring cash, as it's a $3 donation for drinks. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I believe the owners/building is a catholic church. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Nice little hidden study cafe in the heart of South Central."
64	http://www.yelp.com//biz/daves-gourmet-korean-food-los-angeles	Dave\xe2\x80\x99s Gourmet Korean Food	stars_4_half	127	$	korean, foodstands, vegetarian	Hollywood	1277 N Wilton Pl	Los Angeles	90028	(310) 429-4347	"I see these guys every week at Westchester Farmer's Market. \xc2\xa0\xe2\x80\xa2 \xc2\xa0To my surprise I found the most delectable tempeh ever. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I could wax poetic about the sea vegetable tempha."
65	http://www.yelp.com//biz/daikokuya-los-angeles	Daikokuya	stars_4	5237	$$	ramen	Little Tokyo, Downtown	327 E 1st St	Los Angeles	90012	(213) 626-1680	'Extremely flavorful broth with excellent made to order noodles. \xc2\xa0\xe2\x80\xa2 \xc2\xa0shredded pork bowl is pretty damn good too. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Not only is the ramen top notch, but the fried rice is great too.'
66	http://www.yelp.com//biz/homestate-los-angeles	HomeState	stars_4_half	143	$	newamerican, tex	East Hollywood	4624 Hollywood Blvd	Los Angeles	90027	(323) 906-1122	"The best breakfast tacos and queso I have had west of Texas. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The flour tortillas are made in house. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I'm coming back for the migas, sandwiches and more Frito Pie fo sho."
67	http://www.yelp.com//biz/mariscos-jalisco-los-angeles-3	Mariscos Jalisco	stars_4_half	221	$	mexican, foodstands, seafood	Boyle Heights	3040 E Olympic Blvd	Los Angeles	90023	(323) 528-6701	'I met many of them while standing in line for the Nom Nom Truck. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The ceviche de pescado is another of my favorites. \xc2\xa0\xe2\x80\xa2 \xc2\xa0With the rising prices of avocado, I found this to be such an\xe2\x80\xa6'
68	http://www.yelp.com//biz/the-hart-and-the-hunter-los-angeles	The Hart &amp; The Hunter	stars_4	303	$$$	newamerican, tapasmallplates	Beverly Grove	7950 Melrose Ave	Los Angeles	90048	(323) 424-3055	'Kale salad was crispy and flavorful without over dressing it. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Loved the Brussels Sprouts \xc2\xa0the desserts, biscuits, risotto. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Smoked trout on avocado toast- another great dish.'
69	http://www.yelp.com//biz/the-park-los-angeles	The Park	stars_4	436	$$	newamerican	Echo Park	1400 Sunset Blvd	Los Angeles	90026	(213) 482-9209	"You seriously can't go wrong with 5$ burger night. \xc2\xa0\xe2\x80\xa2 \xc2\xa0looking cant wait to go back and try the Lunch/breakfast and Brunch. \xc2\xa0\xe2\x80\xa2 \xc2\xa0How I've missed their pork belly sandwich with pickled zuchinni."
70	http://www.yelp.com//biz/sofrito-caribbean-kitchen-los-angeles	Sofrito Caribbean Kitchen	stars_4_half	62	$	caribbean, latin	Hollywood	6660 W Sunset Blvd	Los Angeles	90028	(323) 462-2147	'Jerk chicken platter: great spices, spicy, moist. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Had the Puerco Asado and will definitely be coming back for more. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Puerco Asado: juicy slow-roasted pork shoulder came with my rice.'
71	http://www.yelp.com//biz/larchmont-village-wine-spirits-and-cheese-los-angeles	Larchmont Village Wine Spirits &amp; Cheese	stars_4_half	564	$	beer_and_wine, sandwiches, cheese	Windsor Square	223 N Larchmont Blvd	Los Angeles	90004	(323) 856-8699	'Oh so divinely crunchy chewy delicious baguette, I lust thee. \xc2\xa0\xe2\x80\xa2 \xc2\xa03 Sandwich on a french baguette with Sundried tomato spread. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I got a salami to go and it was still amazing the next day.'
72	http://www.yelp.com//biz/beer-belly-los-angeles-2	Beer Belly	stars_4	1051	$$	gastropubs, newamerican	Koreatown, Wilshire Center	532 S Western Ave	Los Angeles	90020	(213) 387-2337	'The crispy skin, duck confit and duck fat fries were delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The grilled cheese is the perfect combination of salty and sweet. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My favorite hands down is the Pork Belly Chips.'
73	http://www.yelp.com//biz/animal-los-angeles	Animal	stars_4	2254	$$$	newamerican	Beverly Grove	435 N Fairfax Ave	Los Angeles	90036	(323) 782-9225	'chicken liver toast- definitely a must-have every time you go. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Foie gras Terrine - Perfect blend of salty, sweet, crisp toast. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Bacon chocolate crunch bar with salt &amp; pepper ice cream.'
74	http://www.yelp.com//biz/cafe-beaujolais-los-angeles	Cafe Beaujolais	stars_4_half	886	$$	french	Eagle Rock	1712 Colorado Blvd	Los Angeles	90041	(323) 255-5111	"I can't wait to come back and try the halibut. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I always get their filet mignon and it never disappoints. \xc2\xa0\xe2\x80\xa2 \xc2\xa0For dessert I highly suggest trying their creme' brulee."
75	http://www.yelp.com//biz/eat-this-cafe-los-angeles	Eat This Cafe	stars_4_half	221	$$	cafes, breakfast_brunch, sandwiches	Hollywood	6547 Santa Monica Blvd	Los Angeles	90038	(323) 999-2003	'Well the truffle cheese and egg panini, again was SO good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Bottomless mimosas and great service. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Corned Beef Hash, Omelettes, Roasted Potatoes, mmmm.'
76	http://www.yelp.com//biz/samosa-house-sunset-los-angeles-3	Samosa House Sunset	stars_4_half	52	$	indpak	Silver Lake	3200 W Sunset Blvd	Los Angeles	90026		'The smoked cauliflower was particularly great. \xc2\xa0\xe2\x80\xa2 \xc2\xa0...chickpea recipe), jackfruit curry, soy chicken Tikka Masala, Sarson... \xc2\xa0\xe2\x80\xa2 \xc2\xa0Jackfruit dish: fantastic; usually available.'
77	http://www.yelp.com//biz/mercado-los-angeles-2	Mercado	stars_4	186	$$	mexican	Beverly Grove	7910 W 3rd St	Los Angeles	90048	(323) 944-0947	'The happy hour deals are wonderful and the vibe is very diverse. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Pork Carnitas: Served in a nice big roasted hunk of meat. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The tacos are great and the flan is to die.'
78	http://www.yelp.com//biz/the-factory-kitchen-los-angeles	The Factory Kitchen	stars_4	256	$$$	italian	Arts District, Downtown	1300 Factory Pl	Los Angeles	90013	(213) 996-6000	'Mandilli di Seta - handkerchief pasta with almond basil pesto. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The mandilli di seta was definitely one of my favorites. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The pancotto with duck egg and red potato vellutata was velvety.'
79	http://www.yelp.com//biz/mendocino-farms-los-angeles-3	Mendocino Farms	stars_4_half	533	$$	sandwiches	Beverly Grove	175 S Fairfax Ave	Los Angeles	90036	(323) 934-4261	'Kurobuta Pork Belly Banh Mi ($9.95) - handsdown my FAVORITE. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My fave sandwiches are the study of heat and their steak BLT. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I also really liked the Not So Fried Chicken sandwich.'
80	http://www.yelp.com//biz/eight-korean-bbq-los-angeles-2	Eight Korean BBQ	stars_4_half	592	$$	korean, bbq	Koreatown	863 S Western Ave	Los Angeles	90005	(213) 365-1750	'Hands down the best korean style pork belly in K-town. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The seafood soup and fried rice were perfect complements. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I was amazed at how clean and spacious Palsaik was.'
81	http://www.yelp.com//biz/ubatuba-a%C3%A7ai-koreatown-los-angeles	Ubatuba A\xc3\xa7ai Koreatown	stars_4_half	64	$	juicebars, brazilian	Koreatown, Wilshire Center	549 S Western Ave	Los Angeles	90020	(213) 388-8958	'I have tried all the ACAI bowls from LA- San diego. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Also a ham and cheese empanada which came with a delicious herb... \xc2\xa0\xe2\x80\xa2 \xc2\xa0...a piece of peanut butter, cacao nib, banana, strawberry and\xe2\x80\xa6'
82	http://www.yelp.com//biz/hangari-bajirak-kalgooksoo-los-angeles	Hangari Bajirak Kalgooksoo	stars_4_half	83	$	korean, soup	Koreatown, Wilshire Center	3470 W 6th St	Los Angeles	90020	(213) 388-2326	'Sesame oil you can add to the barley rice to enhance flavor. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Kal gookso literally translates to "knife noodles. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The kimchi was delicious - fresh and flavorful.'
83	http://www.yelp.com//biz/casa-la-do%C3%B1a-los-angeles-2	Casa La Do\xc3\xb1a	stars_4_half	141	$	mexican	Downtown	800 S Main St	Los Angeles	90014	(213) 627-7441	"The salsa bar is to die for &amp; the shrimp tacos are mouth watering. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I had the volcan al pastor and I'd highly recommend it. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Casa la Dona is a true gem of a restaurant in DTLA."
84	http://www.yelp.com//biz/maccheroni-republic-los-angeles	Maccheroni Republic	stars_4	555	$$	italian	Downtown	332 S Broadway	Los Angeles	90013	(213) 346-9725	'For now, it is BYOB with no corkage fee -- an amazing bargain. \xc2\xa0\xe2\x80\xa2 \xc2\xa0black and white pasta ($13) - great great great pasta. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Bianchi and Neri: If you like rich creamy sauce.'
85	http://www.yelp.com//biz/blu-jam-caf%C3%A9-los-angeles-2	Blu Jam Caf\xc3\xa9	stars_4	2212	$$	breakfast_brunch, cafes, vegetarian	Fairfax	7371 Melrose Ave	Los Angeles	90046	(323) 951-9191	'I most loved the vanilla bean sauce on the side. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Migas and Roma via Paris are two of my favorite breakfast dishes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Kamil the owner is always there making sure his ship runs smooth.'
86	http://www.yelp.com//biz/chego-los-angeles-5	Chego	stars_4	458	$	asianfusion, newamerican, latin	Chinatown	727 N Broadway	Los Angeles	90012	(323) 380-8680	'Ooey Gooey Fries &amp; \xc2\xa0Chubby Pork Belly are still my faves. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The pork belly bowl and the ooey gooey fries are crazy delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My favorites: Sour Cream Hen House and the Ooey Gooey Fires.'
87	http://www.yelp.com//biz/bos-los-angeles-3	bos	stars_4_half	92	$$$	asianfusion	Little Tokyo, Downtown	424 E 2nd St	Los Angeles	90012	(213) 700-7834	"We've all had bone marrow made in all sorts of ways. \xc2\xa0\xe2\x80\xa2 \xc2\xa03) Oxtail Ravioli: \xc2\xa0Probably the juiciest ravioli I've ever had. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Sweetbread tacos - This was one our favorites."
88	http://www.yelp.com//biz/the-bun-shop-los-angeles	The Bun Shop	stars_4	176	$	asianfusion	Koreatown	151 N Western Ave	Los Angeles	90004	(323) 468-1031	'Next time gotta try the deep fried Oreos. \xc2\xa0\xe2\x80\xa2 \xc2\xa0And by happiness, I mean spicy pork, beef, katsu, etc. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I highly recommend the beefy and spam buns.'
89	http://www.yelp.com//biz/the-punchbowl-los-angeles	The Punchbowl	stars_4_half	147	$$	raw_food, vegan, juicebars	Los Feliz	4645 Melbourne Ave	Los Angeles	90027	(323) 666-1123	"The Rita Hayworth is great for something sweet. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The shakes and blended juices are a mixologists dream creation. \xc2\xa0\xe2\x80\xa2 \xc2\xa0You definitely can't go wrong with fresh, organic cold pressed juice."
90	http://www.yelp.com//biz/guisados-los-angeles-3	Guisados	stars_4_half	572	$	mexican	Echo Park	1261 W Sunset Blvd	Los Angeles	90026	(213) 250-7600	'Good golly miss Molly these are some crazy amazing tacos. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The food is amazing-I personally love the sampler. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Chicken tinga and cochinita pibil is all yup and stuff.'
91	http://www.yelp.com//biz/eggslut-los-angeles-2	Eggslut	stars_4	524	$	breakfast_brunch	Downtown	317 S Broadway	Los Angeles	90013		'The Avo Burger was by far the best burger I ever have. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The fairfax was excellent and the brioche bun really sets it off. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The sriracha mayo was a nice touch and complimented the egg.'
92	http://www.yelp.com//biz/yu-chun-chic-naeng-myun-los-angeles-2	Yu Chun Chic Naeng Myun	stars_4	494	$$	korean	Harvard Heights	3185 W Olympic Blvd	Los Angeles	90006	(213) 382-3815	"Yu Chun has the best Kimchi Wang Mandu, and Spicy Cold Noodles. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Don't forget to get a side of the kimchi dumplings or the kalbi. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The broth is very flavorful and i could drink that all\xe2\x80\xa6"
93	http://www.yelp.com//biz/the-trails-los-angeles	The Trails	stars_4_half	337	$	newamerican, vegetarian	Griffith Park	2333 Fern Dell Dr	Los Angeles	90027	(323) 871-2102	"After you try the Avocado sandwich, you'll want one every day. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Definitely a great place to stop after a good hike. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Outdoor seating includes picnic tables, benches and tree stumps."
94	http://www.yelp.com//biz/hotel-caf%C3%A9-los-angeles-2	Hotel Caf\xc3\xa9	stars_4_half	438	$$	musicvenues, lounges, tradamerican	Hollywood	1623 1/2 N Cahuenga Blvd	Los Angeles	90028	(323) 461-2040	"One of LA's best kept secrets for live intimate acoustic music. \xc2\xa0\xe2\x80\xa2 \xc2\xa0This is by far my favorite music venue in LA. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The Underground place for fresh and talented music artists/bands."
95	http://www.yelp.com//biz/silverlake-ramen-los-angeles	Silverlake Ramen	stars_4	540	$$	ramen	Silver Lake	2927 W Sunset Blvd	Los Angeles	90026	(323) 660-8100	'That tasty thick broth; that crisply pan-seared pork belly. \xc2\xa0\xe2\x80\xa2 \xc2\xa0There broth fills my soul with happiness and appreciation. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I got the pork tonkotsu ramen and loved every second of it.'
96	http://www.yelp.com//biz/la-noche-buena-restaurant-los-angeles	La Noche Buena Restaurant	stars_4_half	129	$	mexican	Downtown	12 Olvera St	Los Angeles	90012	(213) 628-2078	"The best rice and beans I've personally had. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The al pastor tacos are delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0We got an assortment of tacos and taquitos."
97	http://www.yelp.com//biz/larchmont-bungalow-los-angeles	Larchmont Bungalow	stars_4	1497	$$	sandwiches, desserts, coffee	Windsor Square	107 N Larchmont Blvd	Los Angeles	90004	(323) 461-1528	"Can't wait to try the red and blue velvet pancakes next time. \xc2\xa0\xe2\x80\xa2 \xc2\xa0But in general it is a very lovely place and great for brunch. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I def want to go again to try the nutella french toast."
98	http://www.yelp.com//biz/bld-los-angeles	BLD	stars_4	1672	$$	newamerican, breakfast_brunch	Fairfax	7450 Beverly Blvd	Los Angeles	90036	(323) 930-9744	'Gonna say that the fried egg sandwich was most excellent. \xc2\xa0\xe2\x80\xa2 \xc2\xa0SUPER good french press coffee, and those kouign amans (spelling. \xc2\xa0\xe2\x80\xa2 \xc2\xa0French toast with fruit, creme fraiche and maple syrup.'
99	http://www.yelp.com//biz/the-wilde-thistle-los-angeles-2	The Wilde Thistle	stars_5	32	$$	cafes, pubs	Palms	3456 Motor Ave	Los Angeles	90034	(310) 730-6208	"I like themes. I like themes a lot. The only thing about businesses with themes is that \xc2\xa0these days, it's hard to find one that's original and interesting. I couldn't remember the last time I\xe2\x80\xa6"
100	http://www.yelp.com//biz/eastside-market-italian-deli-los-angeles-2	Eastside Market Italian Deli	stars_4_half	545	$	italian, delis, sandwiches	Chinatown	1013 Alpine St	Los Angeles	90012	(213) 250-2464	'We ordered the DA special and it was well worth the wait. \xc2\xa0\xe2\x80\xa2 \xc2\xa0If you come here during lunch GET HERE EARLY. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Meatball sammy was absolutely delish.'
101	http://www.yelp.com//biz/pizza-studio-los-angeles-5	Pizza Studio	stars_4_half	252	$	pizza, italian	University Park	3584 S Figueroa St	Los Angeles	90007	(213) 763-6123	'What more could you want than an unlimited toppings pizza for $8. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Whole grain flax seed &amp; Rosemary herb crust are both amazing. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Really cool vibe and such a great addition to USC.'
102	http://www.yelp.com//biz/b%C3%A4co-mercat-los-angeles-2	B\xc3\xa4co Mercat	stars_4	1293	$$	spanish, sandwiches, french	Downtown	408 S Main St	Los Angeles	90013	(213) 687-8808	'Hamachi Crudo - \xc2\xa0Light, flavorful and absolutely divine. \xc2\xa0\xe2\x80\xa2 \xc2\xa0and the Extra Crispy Coca Con Tomate w/ Pork Belly Sausage. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The Caesar Brussels Sprouts are INCREDIBLE.'
103	http://www.yelp.com//biz/boos-philly-cheesesteaks-and-hoagies-los-angeles	Boo\xe2\x80\x99s Philly Cheesesteaks and Hoagies	stars_4_half	334	$	cheesesteaks, sandwiches	East Hollywood	4501 Fountain Ave	Los Angeles	90029	(323) 661-1955	"It really doesn't get better than this for cheesesteak. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Both were great and my favorite was the cheese whiz. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I had a cheesesteak with peppers, half wiz and half provolone."
104	http://www.yelp.com//biz/seongbukdong-los-angeles	Seongbukdong	stars_4	649	$$	korean	Koreatown, Wilshire Center	3303 W 6th St	Los Angeles	90020	(213) 738-8977	'The Steamed Beef Short Rib - Galbi Jjim IS REALLY THE BEST EVER. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My personal favorite from Seong Buk Dong is the Braised Mackerel. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Well here the side dishes were all delicious and well\xe2\x80\xa6'
105	http://www.yelp.com//biz/seasalt-fish-grill-los-angeles-3	Seasalt Fish Grill	stars_4_half	92	$$	seafood	Downtown	812 W 7th St	Los Angeles	90017	(213) 243-5700	"By far the best Ahi poke, fish tacos and ceviche I've ever had. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I also really liked their churro waffle and highly recommend it. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I think its best to go with burritos or tacos."
106	http://www.yelp.com//biz/leos-taco-truck-los-angeles-2	Leo\xe2\x80\x99s Taco Truck	stars_4_half	371	$	mexican, foodtrucks	Mid-City	1515 S La Brea Ave	Los Angeles	90019	(323) 231-5116	'Freshly sliced Al Pastor with carmelized pineapple- VERY GOOD. \xc2\xa0\xe2\x80\xa2 \xc2\xa0And they have the best AYCE/HELP YOURSELF salsa bar in TOWN. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The addition of the pineapple really puts it over the top.'
107	http://www.yelp.com//biz/food-fair-by-diego-los-angeles	Food Fair by Diego	stars_4_half	289	$$	newamerican	Fairfax	7825 Beverly Blvd	Los Angeles	90036	(323) 933-9314	"Grilled Goat Cheese Sandwich &amp; Tomato Bisque- LOVED IT. \xc2\xa0\xe2\x80\xa2 \xc2\xa0It was also bring-your-own-beer or wine with no corkage fee. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Beet salad was delish it's a great meal and reasonable prices."
108	http://www.yelp.com//biz/kaboom-jamaican-flavor-los-angeles	Kaboom Jamaican Flavor	stars_4_half	88	$	newamerican, caribbean	Mid-City	4641 W Washington Blvd	Los Angeles	90016	(310) 710-0038	'Jamaican jerk chicken Oxtail, Cow Foot, Curry Goat Stew. \xc2\xa0\xe2\x80\xa2 \xc2\xa0All items were fresh &amp; tasty, but the stand out was the oxtail. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I happily ordered a stew chicken and oxtail combo with rice and\xe2\x80\xa6'
109	http://www.yelp.com//biz/jacks-n-joe-los-angeles-2	Jacks N Joe	stars_4	854	$	breakfast_brunch	University Park	2498 S Figueroa St	Los Angeles	90007	(213) 748-4565	"Can't wait to try all the other pancakes. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The French toast is perfect; it literally melts in your mouth. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I wish this place existed while I was in undergrad at USC."
110	http://www.yelp.com//biz/jnj-burger-shack-los-angeles	JNJ Burger Shack	stars_4_half	217	$	bbq, burgers	West Adams	5754 W Adams Blvd	Los Angeles	90016	(323) 934-5390	"The pork ribs fell right off the bones like they're supposed to. \xc2\xa0\xe2\x80\xa2 \xc2\xa0This is probably the best BBQ I've had in LA. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The baked beans are wonderful with a silky molasses flavor, and I..."
111	http://www.yelp.com//biz/wood-spoon-los-angeles	Wood Spoon	stars_4	1004	$$	brazilian	Downtown	107 W 9th St	Los Angeles	90015	(213) 629-1765	"I can't wait to go back to try the chicken pot pie. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The pork burger is incredibly juicy and full of flavor. \xc2\xa0\xe2\x80\xa2 \xc2\xa0So free yam fries and extra salad makes a happy yelper."
112	http://www.yelp.com//biz/jun-won-restaurant-los-angeles	Jun Won Restaurant	stars_4_half	137	$$	korean	Koreatown	3100 W 8th St	Los Angeles	90005	(213) 383-8855	"...was very tasty and the Seafood Pancake is absolutely the best we've... \xc2\xa0\xe2\x80\xa2 \xc2\xa0Their side dishes are always awesome and taste good. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I definitely want to come back to try their famous black\xe2\x80\xa6"
113	http://www.yelp.com//biz/pa-ord-noodle-los-angeles	Pa Ord Noodle	stars_4	614	$	thai	East Hollywood	5301 Sunset Blvd	Los Angeles	90027	(323) 461-3945	'Boat Noodles and Crispy Pork were both flavorful and delicious. \xc2\xa0\xe2\x80\xa2 \xc2\xa0the HOLY BASIL CRISPY PORK gets better each time. \xc2\xa0\xe2\x80\xa2 \xc2\xa0All in all, amazingly affordable and amazingly good spicy food.'
114	http://www.yelp.com//biz/the-black-fig-los-angeles	The Black Fig	stars_5	24	$	cafes	Arts District, Downtown	960 E 3rd St	Los Angeles	90013	(213) 346-9437	'As a SCI-Arc student, I am so spoiled to have this as my school cafe. \xc2\xa0\xe2\x80\xa2 \xc2\xa0amazing sandwhiches as well as a delicious garden burger. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Real coffee, bomb bagels, yummy bran muffins, and\xe2\x80\xa6'
115	http://www.yelp.com//biz/wurstk%C3%BCche-los-angeles-2	Wurstk\xc3\xbcche	stars_4	5861	$$	hotdog, german, gastropubs	Arts District, Downtown	800 E 3rd St	Los Angeles	90013	(213) 687-4444	"Cant wait to come back and get my rattlesnake and rabbit on. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I can't wait to go back and try more of their sausages and beers. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I always get the BELGIAN FRIES WITH WHITE TRUFFLE OIL\xe2\x80\xa6"
116	http://www.yelp.com//biz/in-n-out-burger-los-angeles-2	In-N-Out Burger	stars_4_half	703	$	burgers, hotdogs	Westchester	9149 S Sepulveda Blvd	Los Angeles	90045	(800) 786-1000	'Got the double double with grilled onions and animal style fries. \xc2\xa0\xe2\x80\xa2 \xc2\xa0This is almost always the first stop I make after flying into LAX. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Be sure to ask for grilled onions and double fried\xe2\x80\xa6'
117	http://www.yelp.com//biz/sidewalk-grill-los-angeles	Sidewalk Grill	stars_4	298	$$	mediterranean, persian	Los Feliz	1727 N Vermont Ave	Los Angeles	90027	(323) 669-3354	'Delicious sides to boot, and the tomato soup is amazeballs. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The filet mignon was soo tender and tasty and so was my chicken. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The chicken kabob was very tender and all the sides were\xe2\x80\xa6'
118	http://www.yelp.com//biz/kitchen-mouse-los-angeles	Kitchen Mouse	stars_4_half	40	$$	gluten_free, cafes, vegetarian	Highland Park	5904 N Figueroa St	Los Angeles	90042	(323) 259-9555	"Erica and Kitchen Mouse have been catering our photo shoots for years now and no exaggeration every client/art director/person on the shoot has left saying it was the best food they've ever\xe2\x80\xa6"
119	http://www.yelp.com//biz/sushi-gen-los-angeles	Sushi Gen	stars_4_half	2281	$$$	sushi, japanese	Little Tokyo, Downtown	422 E 2nd St	Los Angeles	90012	(213) 617-0552	'The fish is ALWAYS fresh and the toro is to die for. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Sushi Gen is by far the best value lunch special ever. \xc2\xa0\xe2\x80\xa2 \xc2\xa0And if you love miso soup, their clam miso soup is soo tasty.'
120	http://www.yelp.com//biz/angelini-osteria-los-angeles	Angelini Osteria	stars_4_half	936	$$$	italian	Fairfax	7313 Beverly Blvd	Los Angeles	90036	(323) 297-0070	'i love Baby octopus salad and braised Artichoke with Garlic. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Gnocchetti with bone marrow - The bone marrow was terrific. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The branzino fish was great in taste and texture.'
121	http://www.yelp.com//biz/nue-studio-and-cafe-los-angeles	Nue Studio &amp; Cafe	stars_4_half	62	$$	hair, cafes	Larchmont	5156 Melrose Ave	Los Angeles	90004	(818) 314-3578	'Bonus facts: Todd is a sick DJ, ill beats, very knowledgeable. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Much success to your new amazing salon. \xc2\xa0\xe2\x80\xa2 \xc2\xa0My stylist, Samantha, has a different technique for cutting hair.'
122	http://www.yelp.com//biz/masa-of-echo-park-los-angeles	Masa of Echo Park	stars_4	2012	$$	newamerican, pizza, bakeries	Echo Park	1800 W Sunset Blvd	Los Angeles	90026	(213) 989-1558	"Masa's bread pudding is hands down the best I've tasted in LA. \xc2\xa0\xe2\x80\xa2 \xc2\xa0The Manchego Salad was wonderful and filled w great flavor. \xc2\xa0\xe2\x80\xa2 \xc2\xa0Soft, Flaky crust, sweet/spicy sausage and mouth watering\xe2\x80\xa6"
123	http://www.yelp.com//biz/taste-of-tehran-los-angeles	Taste of Tehran	stars_4_half	210	$$	persian	West Los Angeles	1915 Westwood Blvd	Los Angeles	90025	(310) 470-0022	'My favorite is the chicken kabob and quinoa salad yummy, the chicken... \xc2\xa0\xe2\x80\xa2 \xc2\xa0The eggplant dip is as delicious as everyone says. \xc2\xa0\xe2\x80\xa2 \xc2\xa0I got the chicken koobideh and the hubby got the beef\xe2\x80\xa6'
